Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Vanuatu,VUT,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,37.02486,34.05059,38.37988,36.72552,39.53845,..,..,..,..,..,59.46824,..,..,..,..,54.94925,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.14131,0.91305,0.94433,0.83987,0.86414,..,..,..,..,..,0.99789,..,..,..,..,1.02691,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,32.44078,37.29329,40.64251,43.72749,45.7546,..,..,..,..,..,59.59428,..,..,..,..,53.50935,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,3.45504,3.46669,3.49792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,6.05997,5.8646,5.93847,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,0.57014,0.59112,0.58903,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,1661,..,..,..,..,..,..,..,..,..,1120,..,..,..,891,..,..
Vanuatu,VUT,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,1716,..,..,..,..,..,..,..,..,..,1205,..,..,..,1084,..,..
Vanuatu,VUT,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,12113,..,..,..,..,..,..,..,..,..,11172,..,..,..,10469,..,..
Vanuatu,VUT,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,14387,..,..,..,..,..,..,..,..,..,13591,..,..,..,11892,..,..
"Venezuela, RB",VEN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,92.71598,..,..,..,..,..,94.92964,..,95.3504,..,95.02888,..,..,..,96.56007,97.21371,..,..,..,..
"Venezuela, RB",VEN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,93.25745,..,..,..,..,..,95.38173,..,95.67537,..,94.50232,..,..,..,96.65108,97.03911,..,..,..,..
"Venezuela, RB",VEN,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,0.99419,..,..,..,..,..,0.99526,..,0.9966,..,1.00554,..,..,..,0.99906,1.0018,..,..,..,..
"Venezuela, RB",VEN,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,98.06629,..,..,..,..,..,98.8361,..,98.80499,..,98.23637,..,..,..,99.31739,99.09258,..,..,..,..
"Venezuela, RB",VEN,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,96.32622,..,..,..,..,..,97.9744,..,98.26986,..,96.88986,..,..,..,98.71199,98.44194,..,..,..,..
"Venezuela, RB",VEN,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,1.01774,..,..,..,..,..,1.00872,..,1.00542,..,1.01371,..,..,..,1.0061,1.00657,..,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.58041,103.35815,105.65397,103.69204,103.50652,103.16702,102.74506,104.36847,101.66258,101.96415,101.28894,101.11292,101.28929,101.8808,100.42679,99.77385,97.79953,95.99872,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98344,0.98273,0.98131,0.98036,0.97973,0.9812,0.97761,0.97463,0.97451,0.97404,0.97244,0.97535,0.98064,0.98689,0.98252,0.97773,0.97699,0.97708,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,102.27408,105.17474,107.66654,105.76933,105.64765,105.14342,105.09818,107.0852,104.32189,104.68115,104.15924,103.66811,103.28846,103.23389,102.21326,102.04667,100.10257,98.25067,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,66.06499,69.71109,73.61791,74.56259,77.01185,79.25763,81.9518,84.36154,85.71804,86.45937,86.59002,87.57561,89.79741,97.57205,96.2831,94.48699,91.3587,91.56483,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.19964,1.17511,1.16195,1.15087,1.13995,1.13028,1.12556,1.11648,1.1014,1.09312,1.09621,1.09372,1.09325,1.0905,1.0773,1.07729,1.07925,1.08062,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,55.07088,59.32296,63.35731,64.78804,67.55725,70.12183,72.80967,75.56005,77.82671,79.09402,78.99002,80.07141,82.13805,89.47453,89.37473,87.70834,84.65009,84.73322,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,34.09745,..,40.3139,41.74222,..,..,..,..,100.29159,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,23.36986,..,37.06056,38.89301,..,..,..,..,59.3499,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.31462,..,1.0807,1.06826,..,..,..,..,1.40823,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,45526,..,..,..,..,..,29879,..,31165,..,46515,..,..,..,17912,22959,..,..,..,..
"Venezuela, RB",VEN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,88976,..,..,..,..,..,53457,..,46361,..,84268,..,..,..,34661,40373,..,..,..,..
"Venezuela, RB",VEN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,548844,..,..,..,..,..,430241,..,417960,..,551704,..,..,..,354589,311019,..,..,..,..
"Venezuela, RB",VEN,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,600187,..,..,..,..,..,481944,..,460007,..,512180,..,..,..,376889,304369,..,..,..,..
Viet Nam,VNM,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,86.61011,..,..,..,..,..,..,..,..,91.37909,..,..,..,..,..,..,..,..,93.59671,..,..
Viet Nam,VNM,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,93.93268,..,..,..,..,..,..,..,..,95.78533,..,..,..,..,..,..,..,..,96.45678,..,..
Viet Nam,VNM,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.92204,..,..,..,..,..,..,..,..,0.954,..,..,..,..,..,..,..,..,0.97035,..,..
Viet Nam,VNM,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,94.05552,..,..,..,..,..,..,..,..,96.78113,..,..,..,..,..,..,..,..,98.35314,..,..
Viet Nam,VNM,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,95.58781,..,..,..,..,..,..,..,..,97.39524,..,..,..,..,..,..,..,..,98.46012,..,..
Viet Nam,VNM,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,0.98397,..,..,..,..,..,..,..,..,0.99369,..,..,..,..,..,..,..,..,0.99891,..,..
Viet Nam,VNM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,107.16101,104.08837,100.39851,97.57024,95.99644,95.18296,96.51411,98.05822,..,101.12841,103.16561,104.95465,108.3855,107.50346,110.23586,110.12642,112.0794,110.15374,111.85383,116.72459,..
Viet Nam,VNM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.95867,0.95586,0.95058,0.94978,0.94372,0.95054,0.96848,0.96678,..,0.97761,0.95437,0.96033,1.01138,0.98398,0.99837,1.00418,1.01511,1.01762,1.02183,1.02139,..
Viet Nam,VNM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,111.78113,108.89468,105.61804,102.72969,101.72162,100.13518,99.65517,101.42787,..,103.44451,108.09772,109.29035,107.16552,109.25322,110.41607,109.66804,110.41134,108.24641,109.46457,114.28067,..
Viet Nam,VNM,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,8.01782,8.16289,8.54167,8.92838,..,13.50437,16.54768,18.6506,19.03671,20.30738,23.01379,25.27843,..,23.95194,31.56581,29.15524,31.71716,..,..,..,..
Viet Nam,VNM,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,10.86365,10.84769,10.99954,11.39472,..,18.70864,17.00654,18.32216,19.08975,20.15724,22.63682,24.634,..,26.3736,29.90531,28.99561,25.52942,..,..,..,..
Viet Nam,VNM,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.73804,0.7525,0.77655,0.78355,..,0.72183,0.97302,1.01761,0.99722,1.00739,1.01638,1.02549,..,0.90818,1.0526,1.00548,1.19509,..,..,..,..
Viet Nam,VNM,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,464129,..,..,..,..,..,..,..,..,276950,..,..,..,..,..,..,..,..,112520,..,..
Viet Nam,VNM,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,357549,..,..,..,..,..,..,..,..,234854,..,..,..,..,..,..,..,..,111185,..,..
Viet Nam,VNM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,1616019,..,..,..,..,..,..,..,..,1365205,..,..,..,..,..,..,..,..,1276494,..,..
Viet Nam,VNM,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,3755187,..,..,..,..,..,..,..,..,2904640,..,..,..,..,..,..,..,..,2393487,..,..
Virgin Islands (U.S.),VIR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,87.95174,..,89.757,90.46518,90.90292,91.70453,92.1728,92.61618,93.56538,94.12609,94.40729,94.85377,95.20791,..,95.74195,..,..
West Bank and Gaza,PSE,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,96.54279,..,97.07989,97.23721,97.144,97.43125,97.62902,97.857,98.1918,98.39109,98.40231,98.4809,98.60784,..,98.65776,..,..
West Bank and Gaza,PSE,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,0.91101,..,0.92457,0.93036,0.93575,0.94122,0.94411,0.94644,0.95288,0.95665,0.9594,0.96317,0.96552,..,0.97045,..,..
West Bank and Gaza,PSE,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,98.85482,..,99.14568,98.9869,99.02808,99.23354,99.27404,99.367,99.22708,99.2749,99.31944,99.26786,99.31307,..,99.38239,..,..
West Bank and Gaza,PSE,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,99.02489,..,99.0393,99.13416,99.26684,99.23298,99.21135,99.25986,99.34516,99.41883,99.40579,99.41047,99.45153,..,99.29223,..,..
West Bank and Gaza,PSE,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,0.99828,..,1.00107,0.99851,0.99759,1.00001,1.00063,1.00108,0.99881,0.99855,0.99913,0.99857,0.99861,..,1.00091,..,..
West Bank and Gaza,PSE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,96.46561,95.50004,93.54501,91.7996,88.57223,87.97202,87.39541,87.33624,88.36175,89.43401,90.3847,92.58177,94.91647,96.67234,97.38704,97.50489,97.53469,98.80956,98.7356,97.6985,..
West Bank and Gaza,PSE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99922,1.0049,1.00405,1.00192,1.00159,0.9944,1.00519,1.0018,0.99614,0.99604,0.9801,0.98853,0.98242,1.00465,0.99323,0.99987,1.00168,0.99789,1.00261,0.99934,..
West Bank and Gaza,PSE,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,96.54068,95.03431,93.16737,91.62358,88.43136,88.46778,86.94409,87.17952,88.70389,89.78938,92.22027,93.65556,96.61471,96.22482,98.05059,97.5177,97.37085,99.01894,98.47828,97.76276,..
West Bank and Gaza,PSE,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,80.14747,82.73336,84.40269,86.9278,90.50725,91.76721,93.40342,93.06253,91.79139,90.48035,89.07178,88.42471,87.81649,87.90036,88.40501,89.92111,91.25326,93.05753,93.89944,94.95926,..
West Bank and Gaza,PSE,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.0468,1.06623,1.05435,1.05026,1.04503,1.04754,1.05764,1.06287,1.07075,1.06849,1.07919,1.10201,1.09463,1.09513,1.09759,1.09773,1.09986,1.09552,1.10154,1.09719,..
West Bank and Gaza,PSE,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,76.56443,77.59413,80.05159,82.76788,86.60704,87.60259,88.31329,87.55748,85.72596,84.68048,82.536,80.23974,80.22467,80.26507,80.54434,81.9157,82.96799,84.944,85.24379,86.54762,..
West Bank and Gaza,PSE,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,22.71639,25.41184,27.65522,32.85899,37.44314,41.31577,46.36933,51.4217,52.89384,52.69877,54.86599,57.79266,56.93336,55.21823,54.67535,55.63197,54.18773,54.22384,54.34769,53.89974,..
West Bank and Gaza,PSE,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,25.1275,27.0992,28.90684,32.25078,36.74903,40.54808,40.02626,42.5665,43.48715,40.46238,41.06538,41.95059,40.31682,36.83604,35.21862,35.32794,34.05058,33.51358,34.5223,32.93424,..
West Bank and Gaza,PSE,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.90404,0.93773,0.9567,1.01851,1.01854,1.01858,1.13679,1.17221,1.17784,1.23219,1.25153,1.27412,1.29186,1.3329,1.35586,1.36497,1.37162,1.38194,1.36479,1.38897,..
West Bank and Gaza,PSE,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,3915,..,3135,3876,3880,3185,3125,2808,3523,3383,3238,3538,3355,..,3054,..,..
West Bank and Gaza,PSE,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,3469,..,3667,3445,3042,3312,3527,3411,3101,2818,2939,2962,2783,..,3625,..,..
West Bank and Gaza,PSE,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,33017,..,29794,29255,31408,29314,28027,26149,22753,20861,21335,20888,19693,..,20118,..,..
West Bank and Gaza,PSE,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,112652,..,102311,98863,97994,92752,90662,88288,79329,74603,73148,69312,66416,..,62599,..,..
World,WLD,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,75.34387,75.79277,76.22312,76.81378,77.29448,77.14741,77.81728,78.11155,78.66421,79.07055,79.80433,80.24647,80.69907,80.93791,81.52601,81.769,82.30731,82.63962,82.72289,83.02391,..
World,WLD,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,86.0589,86.24223,86.6054,87.07109,87.42237,87.39615,87.46091,87.54668,88.01052,88.19003,88.25146,88.37274,88.77897,88.92678,89.21079,89.32727,89.67834,89.79744,89.77503,89.93315,..
World,WLD,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.87549,0.87884,0.88012,0.8822,0.88415,0.88273,0.88974,0.89223,0.8938,0.89659,0.90428,0.90805,0.90899,0.91016,0.91386,0.91539,0.91781,0.92029,0.92145,0.92317,..
World,WLD,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,83.28266,83.76416,84.34622,84.87765,85.51806,85.45457,86.09037,86.10571,86.88346,87.05592,87.28592,87.71172,88.34899,88.79236,89.26065,89.42568,89.9865,90.26317,90.27437,90.5373,..
World,WLD,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,89.75428,89.84801,90.31733,90.77717,91.06006,91.36184,91.54748,91.07019,91.88304,91.862,91.72732,91.76557,92.22333,92.43241,92.63751,92.54246,92.82878,92.91948,92.74111,92.8461,..
World,WLD,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,0.9279,0.93229,0.93389,0.93501,0.93914,0.93534,0.94039,0.94549,0.94559,0.94768,0.95158,0.95582,0.95799,0.96062,0.96355,0.96632,0.96938,0.97141,0.9734,0.97513,..
World,WLD,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,94.74893,95.78657,96.16283,98.76559,99.29935,99.74496,100.06085,100.94464,101.67833,101.82024,101.79062,102.25396,103.12288,103.90024,102.65799,102.41614,104.32732,103.91949,100.1658,100.60778,..
World,WLD,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.92349,0.92854,0.93056,0.95079,0.95182,0.95437,0.95856,0.96086,0.96773,0.97242,0.97455,0.97698,0.98059,0.99779,0.9978,0.99949,1.00767,1.00427,0.98104,0.98138,..
World,WLD,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,102.59827,103.15822,103.33828,103.87777,104.32587,104.51428,104.38717,105.05634,105.06942,104.7076,104.44871,104.6631,105.16374,104.13009,102.88445,102.46837,103.53321,103.47735,102.10206,102.51659,..
World,WLD,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,57.36025,57.83647,58.76468,60.17703,61.17136,62.31661,63.57823,65.42257,67.23462,68.4109,69.85547,71.12974,72.06009,73.91869,74.92544,74.99799,75.27206,74.90278,75.60966,75.65589,..
World,WLD,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.91956,0.92188,0.92517,0.93869,0.94025,0.94731,0.95036,0.95658,0.96273,0.9727,0.96756,0.97027,0.97363,0.98529,0.99007,0.98925,0.99026,0.98872,0.99104,0.99192,..
World,WLD,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,62.37825,62.73735,63.518,64.10725,65.05834,65.78259,66.89885,68.39228,69.83726,70.33059,72.1973,73.30921,74.01203,75.02248,75.6766,75.81316,76.01278,75.75726,76.29299,76.27212,..
World,WLD,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,19.02763,20.11224,21.94227,23.16291,24.1317,24.943,26.00553,26.93729,28.06117,29.19508,30.69172,32.57755,34.25652,35.18431,37.78644,38.90524,39.66893,40.27012,40.98475,41.66113,..
